Date,Region,Latitude,Longitude,Property_Type,Price,Rental_Yield_Pct,Demand_Score,Supply_Score,Economic_Indicator
2023-11-19,Industrial,40.803247063965244,-74.19524249687302,Studio,233889.41,6.83,49,21,0.48
2024-04-23,Downtown,40.722376951464355,-74.00654428264755,Studio,396710.06,3.8,9,20,0.59
2024-01-17,Suburbs,40.7651460844755,-74.09272853201541,Villa,1189715.17,5.9,88,60,0.61
2023-11-02,Industrial,40.81050338626524,-74.24777062924956,Villa,933348.6,7.02,52,23,0.48
2024-07-02,Tech Park,40.63567211412598,-74.06130575051228,Studio,371203.37,5.69,98,19,0.39
2024-02-14,Coastal,40.5845876409975,-73.91958719807967,Commercial,2081836.56,4.65,16,71,0.49
2024-06-02,Tech Park,40.64656896721903,-74.02977873824214,Studio,357015.6,6.11,49,11,0.56
2023-07-15,Downtown,40.709457442968684,-74.01801070817322,Villa,1704000.11,3.83,40,5,0.41
2024-01-09,Industrial,40.822126713869615,-74.20040054393688,Studio,204728.97,5.82,11,11,0.38
2023-10-31,Tech Park,40.6574241352694,-74.04963538005725,Villa,1662922.71,5.96,77,65,0.36
2023-05-15,Tech Park,40.66186108100566,-74.03803236244839,Villa,1406083.56,6.72,34,80,0.49
2024-08-04,Coastal,40.64882511690531,-73.93780980207575,Studio,338815.48,5.53,1,34,0.56
2024-05-24,Suburbs,40.75875012406946,-74.13288748882474,Studio,324717.54,5.37,24,85,0.41
2023-11-16,Suburbs,40.76119409551068,-74.07145386444348,Villa,1023127.01,4.9,35,71,0.45
2024-04-20,Downtown,40.680792890007154,-73.98257761870525,Studio,454838.63,3.54,18,18,0.51
2023-04-13,Tech Park,40.645249716644216,-74.05363854315111,Villa,1426273.42,5.66,57,93,0.57
2024-04-12,Industrial,40.802974451815075,-74.17701244453762,Villa,1083771.92,6.85,24,30,0.4
2024-08-07,Coastal,40.61551560059045,-73.95850791961116,Commercial,2438333.78,4.15,48,23,0.52
2023-03-01,Suburbs,40.79592678631859,-74.09055719195149,Studio,294555.14,6.05,27,12,0.51
2023-06-12,Tech Park,40.649199255849574,-74.01933974915501,Studio,329816.93,6.25,61,2,0.29
2024-12-19,Downtown,40.716809000782575,-74.00341664987408,Commercial,2884998.7,3.29,76,13,0.57
2023-05-25,Suburbs,40.728091542955234,-74.1160054610285,Studio,293975.09,5.34,72,21,0.53
2023-05-30,Tech Park,40.66827423304685,-74.04552952474917,Studio,306576.75,5.86,37,78,0.69
2023-06-21,Coastal,40.57901553499906,-73.93630850549928,Villa,1547942.42,4.12,74,33,0.7
2024-03-24,Suburbs,40.76442536160513,-74.0786110522375,Commercial,1799254.33,5.81,36,1,0.43
2023-03-16,Suburbs,40.75173950819843,-74.1043598918186,Studio,289667.99,5.55,23,43,0.51
2023-05-13,Suburbs,40.74334960790334,-74.07818311340161,Studio,260768.94,4.99,7,50,0.4
2024-08-07,Suburbs,40.7870779289139,-74.06796160261423,Villa,1225681.04,4.85,57,62,0.44
2024-09-28,Industrial,40.7705167810442,-74.202524962955,Apartment,375454.75,5.7,34,88,0.55
2023-07-10,Tech Park,40.63911451134151,-74.0715548786986,Apartment,584186.67,5.56,16,25,0.57
2023-06-09,Suburbs,40.802049597497486,-74.05172527729071,Apartment,518266.94,5.76,39,7,0.41
2023-06-26,Tech Park,40.643011500987285,-74.03193883666526,Apartment,676671.86,6.23,4,44,0.53
2024-03-03,Downtown,40.73541346421328,-74.00348982251036,Commercial,2576527.29,4.6,61,80,0.47
2024-11-24,Suburbs,40.76954526740606,-74.09640609237788,Commercial,1929347.37,5.41,39,99,0.54
2024-09-04,Tech Park,40.64937057259593,-74.08079813805931,Villa,1427552.11,5.93,28,89,0.56
2024-01-06,Downtown,40.735739257365104,-74.00729742882106,Apartment,765594.01,4.39,35,2,0.57
2024-07-24,Suburbs,40.76692497017145,-74.04744184223603,Apartment,525603.86,6.25,23,30,0.36
2023-07-20,Coastal,40.56965834651268,-73.9454862985452,Commercial,2803835.2,4.9,31,69,0.32
2024-12-28,Tech Park,40.65968255840078,-74.05735362246918,Studio,328858.11,6.48,40,16,0.48
2023-12-14,Suburbs,40.75033401734535,-74.10730265875591,Apartment,417096.71,4.66,84,26,0.7
2024-05-28,Downtown,40.714358745931165,-74.01035204471559,Apartment,853295.58,3.88,77,20,0.63
2024-03-25,Coastal,40.60250075347057,-73.94545769231445,Studio,402764.83,5.38,52,7,0.63
2023-05-01,Tech Park,40.65715151781659,-74.08322408810368,Commercial,2771956.47,5.42,72,22,0.64
2024-08-12,Coastal,40.60025383528225,-73.92725493506717,Commercial,2896604.31,5.15,35,40,0.4
2024-04-08,Tech Park,40.65403167921281,-74.06951822340314,Villa,1329415.68,5.49,55,60,0.61
2024-02-21,Downtown,40.67667553569321,-74.03237334456057,Studio,437001.85,4.03,74,12,0.54
2023-08-08,Downtown,40.686064482434496,-74.00619230956727,Commercial,3211692.61,4.09,13,56,0.55
2024-02-04,Industrial,40.819278462309754,-74.20088870389195,Studio,210587.17,7.09,93,24,0.39
2023-11-07,Tech Park,40.64546644445808,-74.07185764628508,Studio,340697.31,4.96,84,90,0.54
2023-05-23,Suburbs,40.71859635800525,-74.06943160306854,Apartment,423028.99,6.18,61,57,0.67
2023-07-21,Tech Park,40.65186605285135,-74.05641868741459,Villa,1446892.55,5.55,75,86,0.42
2023-11-18,Tech Park,40.707893682609466,-74.0476080409085,Villa,1523384.87,6.28,83,16,0.49
2024-11-09,Downtown,40.74497776186826,-73.95970356816447,Apartment,765545.44,3.8,68,87,0.49
2024-06-19,Tech Park,40.66879057944327,-74.08446808841427,Commercial,2027753.72,6.9,12,56,0.56
2024-08-01,Downtown,40.70995736330768,-74.00584473966425,Apartment,657424.19,4.37,84,65,0.55
2024-12-30,Downtown,40.702540515120646,-74.01487043199674,Studio,525188.27,4.88,13,38,0.46
2024-04-25,Tech Park,40.63216487509618,-74.02993173899642,Commercial,3144284.81,6.85,24,7,0.48
2024-06-23,Downtown,40.69930835095584,-73.95471479644898,Commercial,3064591.53,3.45,91,35,0.39
2023-03-08,Tech Park,40.64347465065464,-74.01758451833182,Commercial,2306749.62,6.1,69,49,0.78
2024-09-23,Downtown,40.70989024010645,-74.0075602188295,Apartment,812472.91,4.21,23,33,0.39
2024-12-05,Tech Park,40.66849829338437,-74.04794832862314,Commercial,2172974.58,6.5,10,69,0.37
2023-07-15,Downtown,40.74656879747015,-74.02388740241085,Villa,2021796.76,4.17,8,49,0.61
2024-12-29,Coastal,40.59832874893615,-73.93831273021908,Commercial,2350058.0,6.03,43,6,0.46
2024-03-05,Industrial,40.798635940549524,-74.19909547618707,Commercial,1868101.81,6.86,16,67,0.61
2023-06-22,Industrial,40.76300822979117,-74.19401600467822,Apartment,375056.12,6.3,97,71,0.53
2024-07-09,Industrial,40.78360756810915,-74.19988091960244,Studio,211062.54,6.54,36,34,0.44
2023-01-08,Tech Park,40.64554356771627,-74.04629753218094,Studio,395324.88,6.47,18,68,0.5
2024-05-02,Industrial,40.80537622394364,-74.22056163519687,Villa,1020727.95,6.13,26,85,0.48
2023-09-13,Industrial,40.851605837973814,-74.16176809975991,Villa,1023944.62,6.52,35,26,0.49
2023-11-16,Tech Park,40.65293370353098,-74.08073981874588,Studio,454832.15,5.31,11,38,0.5
2024-04-02,Industrial,40.78456826866799,-74.18980667582001,Apartment,439103.29,6.33,10,75,0.45
2023-08-11,Industrial,40.76014012075684,-74.21608401749249,Apartment,418046.11,7.1,33,72,0.5
2024-04-26,Suburbs,40.78403584203077,-74.11886485525287,Apartment,408354.51,6.43,56,17,0.43
2023-06-18,Tech Park,40.63641429506071,-74.05406781345734,Commercial,2095740.82,6.89,76,41,0.39
2023-12-31,Downtown,40.72886120977318,-73.99666410451488,Commercial,2979380.22,4.45,80,66,0.41
2023-07-24,Tech Park,40.63337424209036,-74.05981897899463,Commercial,2484948.19,5.21,38,95,0.53
2023-10-31,Suburbs,40.74078848867052,-74.11940833159125,Apartment,504022.07,5.05,88,25,0.5
2023-03-07,Tech Park,40.65351758853716,-74.08608374219394,Studio,373861.99,4.38,1,63,0.31
2024-12-28,Tech Park,40.6627840416591,-74.04422480692895,Studio,367565.65,6.7,72,64,0.34
2024-03-18,Industrial,40.79902551393455,-74.20508977491866,Studio,271302.12,6.69,85,67,0.4
2024-05-23,Coastal,40.60250136228521,-73.92714339320888,Villa,1577692.77,6.27,10,31,0.67
2024-07-09,Industrial,40.81461341812126,-74.21028761202982,Villa,997235.34,6.95,90,24,0.27
2023-08-20,Coastal,40.626636171590825,-73.93555389032434,Studio,398076.75,5.69,33,79,0.46
2024-04-09,Tech Park,40.637769683959235,-74.03424913351346,Commercial,2061708.27,6.05,97,93,0.56
2023-10-09,Coastal,40.60425452242384,-73.93854367556183,Commercial,2553059.54,5.0,84,84,0.39
2023-02-13,Tech Park,40.69369620621969,-74.06087167880187,Apartment,625877.03,5.3,28,94,0.34
2023-06-05,Suburbs,40.775300284681435,-74.10523890012848,Villa,827704.48,4.79,10,21,0.64
2024-03-02,Suburbs,40.719479850917004,-74.0717880116798,Commercial,1644990.33,5.55,62,1,0.45
2023-07-21,Downtown,40.66306957054758,-73.99567889970449,Commercial,3260852.54,4.32,52,46,0.39
2024-10-26,Tech Park,40.62258315910342,-74.01810159583827,Studio,304076.08,5.93,65,69,0.44
2024-01-21,Tech Park,40.65438408375267,-74.06674744924672,Studio,290460.08,6.21,51,89,0.47
2024-02-16,Downtown,40.68593333795443,-74.0405922080515,Commercial,2661957.31,4.58,36,95,0.5
2024-06-20,Industrial,40.79242610395062,-74.20021878103921,Apartment,417593.72,5.6,9,67,0.46
2023-07-02,Downtown,40.67416567239721,-74.02419546808687,Studio,442612.26,3.98,68,59,0.51
2024-09-09,Downtown,40.71794113939288,-74.00136393389762,Studio,424101.28,3.41,23,74,0.52
2023-09-11,Downtown,40.72716201577748,-74.01271111786302,Apartment,738759.15,4.44,51,29,0.65
2024-10-11,Tech Park,40.64733972873005,-74.04777553330318,Commercial,2321441.86,6.48,4,75,0.55
2023-01-09,Downtown,40.72164479087022,-74.00165990003549,Commercial,3434473.8,3.44,81,56,0.42
2024-03-21,Suburbs,40.74138519682492,-74.10271202479801,Villa,1164887.22,5.58,22,27,0.64
2023-11-26,Coastal,40.604155636974525,-73.95418360868935,Commercial,2588857.38,5.04,7,15,0.4
2023-07-21,Coastal,40.57689820449664,-73.96741174653674,Apartment,628352.43,4.81,88,83,0.5
2024-01-12,Coastal,40.59377583421653,-73.97182093434388,Villa,1345927.53,4.44,83,50,0.41
2024-12-28,Industrial,40.79766369905095,-74.15982661983521,Studio,268205.39,6.71,81,49,0.57
2023-05-24,Coastal,40.59417121318106,-73.93019833672012,Commercial,2613313.02,4.39,84,48,0.49
2023-07-13,Coastal,40.59711673373728,-73.96198688961134,Commercial,2125078.93,4.24,17,58,0.54
2024-04-01,Downtown,40.71070897222863,-74.0338859550041,Studio,393405.96,4.07,65,44,0.59
2024-04-09,Suburbs,40.73925681075038,-74.09478267650556,Studio,291596.96,5.8,95,74,0.63
2023-12-14,Downtown,40.716816794773884,-74.01310828608257,Studio,391062.06,4.19,57,54,0.58
2023-03-13,Downtown,40.72455389803736,-73.99695861204995,Commercial,2398330.43,4.73,95,89,0.54
2023-09-21,Industrial,40.765832820675215,-74.2287614870298,Commercial,1540676.7,6.95,53,63,0.47
2024-01-04,Coastal,40.608067841602015,-73.93120742306145,Apartment,664135.55,4.39,23,62,0.57
2024-08-23,Coastal,40.588232859550686,-73.96775758371072,Commercial,2680484.47,5.27,11,38,0.32
2023-11-05,Industrial,40.80485288680115,-74.18841248700868,Villa,1044606.63,7.06,53,28,0.51
2023-03-27,Suburbs,40.7548089501028,-74.06322186871381,Villa,1107055.53,5.14,73,20,0.48
2024-09-23,Industrial,40.79147348267116,-74.18369048090607,Villa,968695.91,7.7,46,84,0.39
2023-09-22,Industrial,40.77714871525888,-74.17055258564946,Apartment,440567.98,7.57,80,58,0.31
2024-07-08,Coastal,40.59821328269058,-73.95223590690998,Apartment,693877.66,5.52,7,44,0.41
2023-09-20,Tech Park,40.61986155401724,-74.04707570407244,Villa,1461743.39,6.43,10,4,0.59
2023-12-10,Tech Park,40.66809694074374,-74.01074326089791,Apartment,558512.34,5.97,28,78,0.41
2023-03-30,Industrial,40.77393380632784,-74.20903252177412,Apartment,386709.09,6.57,85,98,0.41
2024-05-09,Industrial,40.79520493350471,-74.17747132566508,Apartment,464079.71,6.14,89,1,0.69
2023-05-18,Suburbs,40.73442825906377,-74.08711870154085,Commercial,2033126.74,5.72,56,72,0.57
2024-03-14,Downtown,40.733634657053095,-73.99974353227513,Studio,449334.13,4.34,93,70,0.69
2024-05-31,Suburbs,40.75909849456132,-74.13755247300448,Commercial,2010370.1,5.37,50,99,0.47
2023-12-14,Industrial,40.83442338257518,-74.21865386507062,Villa,1079823.63,6.88,57,54,0.41
2024-05-22,Tech Park,40.621988072594874,-74.05119852995207,Studio,321682.54,6.25,1,23,0.39
2024-12-29,Tech Park,40.66212100334531,-74.00322454937904,Villa,1616946.32,5.19,25,99,0.58
2023-04-21,Downtown,40.727930638019735,-74.0205108231795,Commercial,2723853.36,4.34,5,4,0.45
2024-07-21,Tech Park,40.67285655156833,-74.03505850087363,Villa,1209857.77,6.63,31,30,0.49
2023-08-22,Suburbs,40.73622128921665,-74.05538626974543,Commercial,1532550.52,4.59,62,81,0.27
2023-09-23,Coastal,40.60980027498827,-73.97152507378226,Apartment,587796.86,4.42,70,32,0.53
2024-05-19,Tech Park,40.65589661378419,-74.05391449958168,Apartment,619741.71,7.18,70,11,0.68
2023-10-04,Suburbs,40.77904712802398,-74.08267957870031,Commercial,2065433.6,5.25,58,48,0.52
2024-06-14,Suburbs,40.711627318182785,-74.13182996308053,Villa,1212685.78,6.71,69,52,0.43
2024-01-06,Suburbs,40.77580361277557,-74.07719718879895,Apartment,496026.12,5.56,71,47,0.6
2023-08-20,Industrial,40.78550870484917,-74.16972411489738,Studio,258169.34,7.48,8,55,0.51
2023-04-05,Tech Park,40.60282642382639,-74.03278629157262,Villa,1320067.69,4.85,74,94,0.36
2024-11-01,Industrial,40.820525190629,-74.17649099022326,Apartment,408425.98,6.85,99,58,0.49
2023-10-02,Industrial,40.79888414034972,-74.16909549181257,Villa,1065820.28,6.58,80,55,0.7
2023-12-06,Downtown,40.72173281003311,-74.04177320515265,Villa,1778021.93,4.38,12,5,0.34
2024-09-30,Suburbs,40.756551854622856,-74.10359817261603,Villa,1051351.94,5.63,22,14,0.57
2024-03-30,Tech Park,40.655891536010806,-74.06293672608335,Apartment,691078.78,5.56,9,71,0.44
2023-05-03,Coastal,40.62260348212079,-73.97804036991296,Apartment,637415.84,4.79,59,2,0.45
2024-10-18,Coastal,40.61461485375668,-73.97506113247685,Villa,1491719.27,5.22,98,31,0.46
2024-10-13,Suburbs,40.744257402875405,-74.07414504736711,Apartment,394882.87,6.02,54,97,0.6
2024-02-22,Coastal,40.582439069190684,-73.96326825848523,Studio,403692.56,5.69,5,36,0.55
2024-04-13,Tech Park,40.61443594544868,-74.04595019497981,Studio,353361.08,6.4,31,91,0.53
2024-02-15,Downtown,40.726915677704085,-74.00614480797188,Commercial,3210178.62,4.05,63,44,0.46
2023-07-24,Coastal,40.59737786180751,-73.9450972245671,Villa,1282577.66,3.69,31,68,0.48
2024-06-19,Suburbs,40.76548359037086,-74.10920428518153,Apartment,449773.16,5.26,74,51,0.5
2023-11-12,Downtown,40.717378804303294,-74.02160809211857,Villa,1821153.17,3.49,78,12,0.38
2023-11-26,Coastal,40.58988939004375,-73.93096134052483,Studio,347440.24,5.68,45,93,0.52
2023-09-27,Industrial,40.80519993619145,-74.22022232759268,Apartment,360012.82,5.13,63,33,0.48
2024-10-15,Tech Park,40.66531412208928,-74.08875662639119,Commercial,2017269.02,6.38,88,98,0.57
2024-04-12,Downtown,40.71928731948488,-73.9779940186262,Villa,1539036.43,3.46,92,33,0.57
2024-10-29,Suburbs,40.74542431312161,-74.0966461693028,Commercial,1790749.77,5.26,61,65,0.46
2024-07-28,Coastal,40.6021517528815,-73.95869469936248,Apartment,552812.16,4.8,91,45,0.59
2024-08-01,Coastal,40.61470674906505,-73.95655584007855,Apartment,622877.75,4.96,53,84,0.67
2023-11-29,Industrial,40.81130586633436,-74.23343944943585,Commercial,1524369.24,6.7,38,70,0.44
2024-05-21,Suburbs,40.74512652069817,-74.10441946643944,Apartment,460084.61,5.74,2,42,0.44
2024-01-15,Industrial,40.78729271034815,-74.18630684917994,Villa,757118.32,8.03,98,16,0.42
2024-09-11,Industrial,40.79197035211872,-74.20194638595385,Commercial,1563463.11,7.32,37,22,0.46
2024-01-18,Downtown,40.70586272024151,-73.99825066414473,Villa,2193304.85,4.09,3,9,0.67
2024-03-01,Tech Park,40.65150818257849,-74.0402202093868,Villa,1442828.8,5.92,67,71,0.49
2024-08-17,Coastal,40.56962030832889,-73.9967186139411,Villa,1626930.17,4.4,46,1,0.6
2023-02-27,Downtown,40.751385399932424,-74.00805534922975,Studio,510183.99,3.9,82,50,0.6
2023-08-27,Coastal,40.61708875502281,-73.96707692150883,Studio,357801.53,4.88,92,48,0.6
2023-08-19,Downtown,40.68172180950845,-74.02440712350942,Villa,1836693.61,3.54,68,14,0.59
2024-03-17,Coastal,40.578531290123344,-73.91981519960345,Villa,1619610.28,5.36,65,1,0.47
2024-12-12,Coastal,40.59116598588538,-73.92715098925046,Villa,1549331.2,5.25,41,57,0.56
2023-05-27,Industrial,40.80354668484336,-74.20193216969714,Studio,235638.97,6.92,59,38,0.51
2024-10-06,Downtown,40.68109507978541,-73.9988704579066,Apartment,745657.33,3.54,6,53,0.55
2023-12-31,Coastal,40.60260911582996,-73.92583135713909,Commercial,2330990.94,4.7,16,44,0.26
2023-01-29,Tech Park,40.6511040350759,-74.06191814881626,Apartment,580158.23,4.78,32,10,0.36
2023-07-31,Industrial,40.78952313659373,-74.20890958206206,Apartment,483762.92,7.46,81,87,0.48
2023-04-23,Downtown,40.725456372722185,-74.01619579457919,Commercial,2813521.79,3.47,56,63,0.6
2024-10-24,Downtown,40.71424146784273,-74.00848913259429,Commercial,3260147.07,3.61,43,10,0.49
2023-04-06,Suburbs,40.722799528473786,-74.10425719765512,Commercial,1795563.17,5.8,38,26,0.57
2023-03-23,Coastal,40.619906058010585,-73.91036797194698,Studio,458024.18,4.27,51,5,0.7
2023-03-09,Tech Park,40.63460585801524,-74.06259940063711,Studio,326470.53,5.71,90,42,0.55
2024-01-19,Tech Park,40.67205681421467,-74.05064361130258,Apartment,615597.32,5.36,58,13,0.41
2024-09-15,Downtown,40.74612170085977,-73.9929584859374,Studio,442923.66,3.47,76,70,0.53
2023-10-30,Tech Park,40.66435459929385,-74.03826396298528,Apartment,583857.53,6.49,9,14,0.7
2023-01-01,Tech Park,40.65380646654529,-74.0444487693418,Studio,345257.32,5.43,75,7,0.44
2024-05-08,Industrial,40.792802691724404,-74.20307617555763,Apartment,412753.08,7.77,38,72,0.73
2023-12-09,Coastal,40.56346888481742,-73.96510832600498,Studio,390539.18,4.47,87,5,0.46
2024-12-17,Downtown,40.73171881921279,-74.01135231730414,Apartment,654501.55,4.29,92,2,0.5
2023-03-11,Industrial,40.78047148920537,-74.18049328530223,Apartment,361549.18,7.09,26,36,0.67
2024-08-20,Suburbs,40.743155097397064,-74.0775801936052,Villa,1149950.38,4.89,51,45,0.46
2023-06-19,Suburbs,40.73079293895716,-74.13510204062541,Apartment,428662.72,6.44,95,32,0.52
2024-04-18,Suburbs,40.7645374104749,-74.06485857316937,Villa,1163654.94,6.29,25,13,0.43
2023-09-24,Suburbs,40.75094725880428,-74.11691162396404,Studio,327720.19,6.02,44,99,0.48
2023-09-07,Suburbs,40.77744557826893,-74.07651421847379,Villa,1135534.22,5.86,70,34,0.59
2024-06-27,Suburbs,40.76735217654207,-74.0848575132855,Apartment,438747.58,5.28,9,98,0.61
2023-10-27,Tech Park,40.6289628281551,-74.08146425879123,Apartment,532794.89,5.02,48,87,0.57
2024-10-29,Suburbs,40.78623402417963,-74.12387804880399,Studio,270283.18,4.73,85,26,0.41
2024-10-09,Coastal,40.61621072229659,-73.96222948023299,Villa,1421698.38,5.63,43,21,0.44
2023-05-09,Downtown,40.722690449840975,-74.02861040912066,Studio,459273.91,4.24,22,68,0.37
2023-11-17,Tech Park,40.62364400495782,-74.07157538098927,Commercial,2298663.62,6.5,62,82,0.58
2024-09-19,Downtown,40.74559861312713,-74.01044482141025,Apartment,747128.98,3.91,49,22,0.6
2024-04-12,Industrial,40.80033599271619,-74.19262165594184,Villa,961118.56,5.74,71,60,0.6
2023-02-15,Downtown,40.710965488286725,-74.0120569085432,Commercial,3481878.11,3.54,98,80,0.43
2023-08-13,Tech Park,40.647999442821174,-74.07175135342952,Villa,1221153.53,5.7,95,97,0.37
2024-02-01,Coastal,40.655435792189834,-73.98469951393892,Commercial,2643000.04,4.65,14,69,0.61
2023-11-25,Suburbs,40.750938843308994,-74.13163146730491,Villa,1115762.07,6.02,33,29,0.35
2024-07-20,Tech Park,40.659735130834584,-74.05520513375242,Villa,1660046.87,5.48,22,60,0.57
2023-07-03,Coastal,40.59198277134858,-73.96438944768676,Apartment,609368.02,4.85,13,58,0.57
2023-12-23,Suburbs,40.718058768105564,-74.07280568381806,Villa,1090093.52,5.72,32,41,0.24
2024-11-13,Industrial,40.79963690146816,-74.22277893744115,Apartment,436214.6,5.88,79,9,0.57
2024-11-12,Tech Park,40.632455008600424,-74.07112686944198,Villa,1589005.56,6.69,37,39,0.43
2024-02-03,Downtown,40.70320717189213,-74.02214582987229,Studio,433077.67,3.51,19,96,0.48
2023-09-28,Coastal,40.59543278414685,-73.94536917862372,Studio,358202.63,5.41,67,51,0.55
2023-09-28,Coastal,40.58243002418061,-73.9456336561386,Commercial,2861775.94,5.29,7,71,0.57
2024-08-02,Suburbs,40.77331233298222,-74.10901199449367,Commercial,1756388.14,5.18,59,6,0.62
2023-01-14,Coastal,40.58911423413689,-73.92168127369743,Studio,362070.43,4.26,23,85,0.5
2024-06-12,Suburbs,40.717779944642295,-74.11839796340892,Villa,875843.09,5.07,57,72,0.56
2024-09-20,Suburbs,40.74314564446244,-74.07175008053491,Villa,1065272.18,5.94,65,18,0.51
2023-06-24,Industrial,40.79681596576827,-74.17974114230661,Commercial,1953295.41,6.49,79,47,0.35
2023-03-12,Downtown,40.72220275353793,-73.99530984903586,Studio,470563.03,4.83,44,16,0.59
2023-09-03,Coastal,40.60515206409491,-73.96542216523407,Villa,1831113.14,4.51,44,55,0.65
2023-09-06,Industrial,40.76954099101229,-74.20091421509292,Studio,229475.41,8.44,96,42,0.56
2023-08-28,Downtown,40.67260071780348,-73.99971916941384,Commercial,2679580.85,3.85,37,7,0.48
2023-12-20,Downtown,40.72114658603321,-74.00593715164,Commercial,2958154.18,4.19,43,22,0.43
2024-02-13,Coastal,40.59058349210851,-73.9613524962936,Villa,1727880.99,4.53,71,57,0.33
2023-08-14,Suburbs,40.75365981969278,-74.08971708752618,Commercial,1556513.9,4.15,55,70,0.37
2023-02-05,Downtown,40.72181874631401,-74.0032113407274,Apartment,773049.69,4.86,35,36,0.4
2024-04-24,Downtown,40.733293235944636,-73.97483231976238,Villa,1677740.05,4.87,77,92,0.61
2024-08-22,Coastal,40.61991153102426,-73.95147353172138,Apartment,755446.99,4.11,99,70,0.38
2024-11-22,Industrial,40.78788328926029,-74.20674321102857,Apartment,394731.81,7.89,67,76,0.53
2024-04-17,Coastal,40.653592573878,-73.9620902772112,Studio,408223.3,5.82,83,44,0.53
2023-02-23,Suburbs,40.728973563715215,-74.1042548003613,Apartment,412945.47,5.67,54,91,0.47
2024-07-24,Downtown,40.759369094458734,-74.01511850973236,Apartment,723044.46,4.18,16,16,0.51
2023-09-23,Tech Park,40.70614911664099,-74.04932864703862,Apartment,665362.79,5.26,96,34,0.57
2024-10-16,Coastal,40.62598207128109,-73.95938501941919,Villa,1719150.71,5.76,82,14,0.51
2024-01-17,Suburbs,40.77991342352804,-74.10291904545267,Commercial,1791168.2,5.6,71,18,0.56
2023-04-17,Industrial,40.78191198995338,-74.21631575450337,Studio,221010.5,7.97,81,98,0.4
2024-02-10,Industrial,40.80418546328601,-74.18983641421896,Villa,903954.93,6.86,86,64,0.7
2023-04-10,Downtown,40.694212604014815,-74.0192667367478,Apartment,640146.16,4.03,19,97,0.42
2023-01-15,Suburbs,40.77846723475261,-74.10864242086258,Studio,335904.95,5.81,30,99,0.61
2023-04-25,Downtown,40.70985903870604,-74.00071276144084,Apartment,813438.39,4.19,36,23,0.63
2023-10-12,Tech Park,40.662369247847764,-74.00094276757714,Studio,397380.79,6.45,55,81,0.37
2023-10-25,Tech Park,40.66092372723435,-74.06244502102395,Commercial,2319978.47,6.83,87,13,0.51
2024-11-15,Suburbs,40.719917029381044,-74.09621643835376,Villa,1053037.84,5.12,43,74,0.36
2024-10-17,Tech Park,40.629175897257454,-74.01168715958681,Commercial,2650652.65,8.06,32,38,0.64
2023-04-27,Suburbs,40.75261544937889,-74.13209608621796,Villa,1098295.53,4.84,67,41,0.45
2024-09-24,Suburbs,40.75946668998602,-74.1017820002038,Commercial,2052759.52,4.98,26,18,0.76
2024-08-10,Tech Park,40.64662456121124,-74.03137042346694,Commercial,2466855.29,5.69,24,74,0.52
2023-09-23,Suburbs,40.73183692102785,-74.10844401369609,Studio,272511.57,6.0,75,65,0.55
2023-09-16,Industrial,40.8107930954869,-74.17482564757893,Commercial,1622335.2,7.46,61,58,0.51
2023-11-01,Tech Park,40.67419576375688,-74.08620833566715,Commercial,2286354.39,5.89,32,35,0.45
2024-09-01,Tech Park,40.661194960551796,-74.03674956261663,Studio,397250.95,5.53,28,80,0.49
2024-05-25,Suburbs,40.75243006019638,-74.11911508715644,Commercial,1812106.79,5.26,4,41,0.53
2023-07-14,Tech Park,40.62969704927251,-74.0626893474109,Villa,1296912.52,5.89,46,87,0.44
2024-05-24,Tech Park,40.66133520762235,-74.02862715560819,Apartment,649128.38,5.85,58,88,0.59
2023-12-24,Downtown,40.72315072354392,-74.0147564464886,Apartment,618897.41,3.81,88,63,0.34
2024-07-20,Downtown,40.749285750106736,-74.00437684695854,Commercial,2775579.52,4.04,47,79,0.51
2023-05-23,Industrial,40.82349595386763,-74.2082190413603,Studio,248903.78,7.33,43,84,0.52
2024-03-28,Tech Park,40.670222381428886,-74.00331506205374,Studio,361994.29,6.26,26,71,0.56
2023-01-17,Industrial,40.77287975456801,-74.19282300220112,Studio,264579.39,7.9,98,49,0.68
2024-12-12,Tech Park,40.64157075405276,-74.0357484110678,Commercial,1907332.22,5.57,89,49,0.49
2024-04-24,Tech Park,40.656435271189274,-74.04736499780505,Commercial,2486988.21,5.62,82,5,0.5
2023-06-19,Coastal,40.61023332600332,-73.92957010027186,Commercial,2836414.72,5.47,10,82,0.48
2023-07-20,Coastal,40.59809183636467,-73.96977629680794,Studio,371846.44,4.92,88,73,0.67
2023-01-27,Suburbs,40.76135186729218,-74.10728480964102,Apartment,434340.47,4.26,89,65,0.54
2024-04-07,Industrial,40.797638604881556,-74.19565121838549,Commercial,1610582.58,6.13,39,78,0.49
2023-05-23,Coastal,40.63847680990732,-73.95051430080862,Commercial,2212296.99,4.86,66,60,0.34
2024-07-24,Coastal,40.604083077439924,-73.94969359741879,Studio,351511.93,4.37,14,51,0.57
2023-12-02,Coastal,40.62269372039855,-73.93782526207816,Studio,348989.65,4.51,98,45,0.49
2023-05-18,Suburbs,40.734562192496284,-74.09149121185469,Commercial,1975025.6,4.89,55,43,0.44
2024-07-20,Suburbs,40.715055156246294,-74.07913753768,Commercial,1814219.98,5.38,74,53,0.44
2024-07-13,Coastal,40.61796567601101,-73.96823564575338,Villa,1600469.52,5.14,27,86,0.45
